OrderID,OrderLineNumber,ProductID,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
27327878-2567-47cc-89f0-6d7adcc100b0,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
27327878-2567-47cc-89f0-6d7adcc100b0,2,1572,MountainDream Sleeping Bag,3,289.99,869.97,0.0,76.12
27327878-2567-47cc-89f0-6d7adcc100b0,3,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
27327878-2567-47cc-89f0-6d7adcc100b0,4,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
bb384a89-f3e3-4c67-bd03-3d33df74a585,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
bb384a89-f3e3-4c67-bd03-3d33df74a585,2,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
bb384a89-f3e3-4c67-bd03-3d33df74a585,3,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
bb384a89-f3e3-4c67-bd03-3d33df74a585,4,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
37a40d58-0aec-4ec9-b95d-73e13a1d3c8f,1,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
0d7aa3f9-6d03-4cb3-9f22-bd4a0a75c7aa,1,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
0d7aa3f9-6d03-4cb3-9f22-bd4a0a75c7aa,2,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
0d7aa3f9-6d03-4cb3-9f22-bd4a0a75c7aa,3,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
e72851ad-8360-4a6f-b8f9-83b6fad1d958,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
e72851ad-8360-4a6f-b8f9-83b6fad1d958,2,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
e72851ad-8360-4a6f-b8f9-83b6fad1d958,3,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
e72851ad-8360-4a6f-b8f9-83b6fad1d958,4,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
8939c403-3b95-4114-8718-1a078590e9f5,1,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
8939c403-3b95-4114-8718-1a078590e9f5,2,1552,TrekMaster Camping Chair,2,74.99,149.98,0.0,13.12
114cc1b6-b669-4e1f-a26e-cc60633cd772,1,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
114cc1b6-b669-4e1f-a26e-cc60633cd772,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
994c6ed4-deb1-4b7b-9ebd-3eec5a3068c3,1,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
994c6ed4-deb1-4b7b-9ebd-3eec5a3068c3,2,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
994c6ed4-deb1-4b7b-9ebd-3eec5a3068c3,3,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
c959268e-27f5-4613-a805-4b8a5a3854e7,1,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
c959268e-27f5-4613-a805-4b8a5a3854e7,2,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
d51f132a-b6e1-4b01-a647-13a9d1c861d8,1,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
c985fdb6-26de-4f5b-bb6e-fb409a20a3b5,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
c985fdb6-26de-4f5b-bb6e-fb409a20a3b5,2,1563,CompactCook Camping Stove,2,94.99,189.98,0.0,16.62
c985fdb6-26de-4f5b-bb6e-fb409a20a3b5,3,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
103b5522-3850-4568-a105-559141e577db,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
54ffde57-1c44-434e-9291-5d2add21dec3,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
54ffde57-1c44-434e-9291-5d2add21dec3,2,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
e09d1289-94ed-4422-88fb-d32be1a7126e,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
faaea23a-c860-4342-97d9-7dadcdad9793,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
faaea23a-c860-4342-97d9-7dadcdad9793,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
faaea23a-c860-4342-97d9-7dadcdad9793,3,1551,BaseCamp Folding Table,2,89.99,179.98,0.0,15.75
1c07f506-dde9-4bc2-9819-125739fc10a7,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
1c07f506-dde9-4bc2-9819-125739fc10a7,2,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
1c07f506-dde9-4bc2-9819-125739fc10a7,3,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
521fc2cd-e8e6-4001-a3ff-5154f8161450,1,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
521fc2cd-e8e6-4001-a3ff-5154f8161450,2,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
521fc2cd-e8e6-4001-a3ff-5154f8161450,3,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
521fc2cd-e8e6-4001-a3ff-5154f8161450,4,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
7bd187fc-7fbb-4b48-b0ca-456fc0112c1f,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
7bd187fc-7fbb-4b48-b0ca-456fc0112c1f,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
7bd187fc-7fbb-4b48-b0ca-456fc0112c1f,3,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
37648e8f-9cdc-46b8-acba-55b65abd4a25,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
37648e8f-9cdc-46b8-acba-55b65abd4a25,2,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
37648e8f-9cdc-46b8-acba-55b65abd4a25,3,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
37648e8f-9cdc-46b8-acba-55b65abd4a25,4,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
cb31d4ef-79d5-4440-b1f0-8a80c25dbe97,1,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
cb31d4ef-79d5-4440-b1f0-8a80c25dbe97,2,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
cb31d4ef-79d5-4440-b1f0-8a80c25dbe97,3,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
cb31d4ef-79d5-4440-b1f0-8a80c25dbe97,4,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
934a2ca7-9363-4728-a8ef-36c6065b59c6,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
934a2ca7-9363-4728-a8ef-36c6065b59c6,2,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
934a2ca7-9363-4728-a8ef-36c6065b59c6,3,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
d1d94386-15dc-4af9-b07e-deee8631ccf6,1,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
d1d94386-15dc-4af9-b07e-deee8631ccf6,2,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
d1d94386-15dc-4af9-b07e-deee8631ccf6,3,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
d1d94386-15dc-4af9-b07e-deee8631ccf6,4,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
64861bcc-57ff-43cf-b65d-c2e9a47f0cff,1,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
cca0d033-5eba-43c9-91b8-26f6c83a89a5,1,1562,PowerBurner Camping Stove,2,189.99,379.98,0.0,33.25
15533154-3f44-44ee-9d98-5fc24ef46e63,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
15533154-3f44-44ee-9d98-5fc24ef46e63,2,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
e6f2295b-3ed1-449c-8c35-c0f897f9e743,1,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
e6f2295b-3ed1-449c-8c35-c0f897f9e743,2,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
e6f2295b-3ed1-449c-8c35-c0f897f9e743,3,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
df90a786-e305-40de-b730-6fc7b8d5747a,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
df90a786-e305-40de-b730-6fc7b8d5747a,2,1551,BaseCamp Folding Table,2,89.99,179.98,0.0,15.75
df90a786-e305-40de-b730-6fc7b8d5747a,3,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
4df7b05f-5c47-4024-8f82-19261c3f2cc5,1,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
4df7b05f-5c47-4024-8f82-19261c3f2cc5,2,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
638e5b0f-3925-48c1-a39b-c3ac11133ec8,1,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
638e5b0f-3925-48c1-a39b-c3ac11133ec8,2,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
638e5b0f-3925-48c1-a39b-c3ac11133ec8,3,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
6ed6e1d6-27ed-434f-af88-2407b4dfba09,1,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
6ed6e1d6-27ed-434f-af88-2407b4dfba09,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
6ed6e1d6-27ed-434f-af88-2407b4dfba09,3,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
479aa36f-d201-4a8c-b794-1013988ff57a,1,1562,PowerBurner Camping Stove,1,189.99,189.99,0.0,16.62
479aa36f-d201-4a8c-b794-1013988ff57a,2,1561,EcoFire Camping Stove,1,124.99,124.99,0.0,10.94
bb8e35d3-0796-467f-9d6f-9d3e43dad67e,1,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
bb8e35d3-0796-467f-9d6f-9d3e43dad67e,2,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
687c4d2b-1d77-4a5a-9aa6-6a3502bea90f,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
687c4d2b-1d77-4a5a-9aa6-6a3502bea90f,2,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
687c4d2b-1d77-4a5a-9aa6-6a3502bea90f,3,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
1e12bacb-3db5-4b1f-96a3-728d2fc33f7a,1,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
1e12bacb-3db5-4b1f-96a3-728d2fc33f7a,2,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
1e12bacb-3db5-4b1f-96a3-728d2fc33f7a,3,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
1e12bacb-3db5-4b1f-96a3-728d2fc33f7a,4,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
61993859-1385-4e85-90a3-b4470c2678be,1,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
48d4708f-2c83-4b50-846d-95de13c3793d,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
48d4708f-2c83-4b50-846d-95de13c3793d,2,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
ebd6cb39-53ed-4cc5-ad15-2c55fb382440,1,1571,CozyNights Sleeping Bag,2,159.99,319.98,0.0,28.0
ebd6cb39-53ed-4cc5-ad15-2c55fb382440,2,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
ebd6cb39-53ed-4cc5-ad15-2c55fb382440,3,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
63f2da12-dc0d-46f6-84cd-f1cefa5fa21a,1,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
3b51d5e3-1844-40f2-a5c4-8fd19c5c3720,1,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
3b51d5e3-1844-40f2-a5c4-8fd19c5c3720,2,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
3b51d5e3-1844-40f2-a5c4-8fd19c5c3720,3,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
2c7429b9-a1a6-4212-9abb-e8ff257f6530,1,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
2c7429b9-a1a6-4212-9abb-e8ff257f6530,2,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
83433895-d0aa-4dbe-a3e6-43cdf6557e30,1,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
22336c06-f907-4948-9a48-90461c9e34a6,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
22336c06-f907-4948-9a48-90461c9e34a6,2,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
22336c06-f907-4948-9a48-90461c9e34a6,3,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
d8032303-f94a-4a40-ad14-91b934aa264c,1,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
4f180872-e349-429e-882f-e998d24ae61b,1,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
4f180872-e349-429e-882f-e998d24ae61b,2,1571,CozyNights Sleeping Bag,2,159.99,319.98,0.0,28.0
4f180872-e349-429e-882f-e998d24ae61b,3,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
4f180872-e349-429e-882f-e998d24ae61b,4,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
1827ff23-91a5-45b4-adb0-aa1a0b3dff35,1,1551,BaseCamp Folding Table,3,89.99,269.97,0.0,23.62
272839f0-c69c-4715-8e9b-ac0dbbbd7948,1,1563,CompactCook Camping Stove,3,94.99,284.97,0.0,24.93
272839f0-c69c-4715-8e9b-ac0dbbbd7948,2,1521,Adventurer Pro Backpack,3,189.99,569.97,0.0,49.87
272839f0-c69c-4715-8e9b-ac0dbbbd7948,3,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
2947becd-5b8e-4cb7-856e-dc4ea69c2a96,1,1572,MountainDream Sleeping Bag,3,289.99,869.97,0.0,76.12
2947becd-5b8e-4cb7-856e-dc4ea69c2a96,2,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
2947becd-5b8e-4cb7-856e-dc4ea69c2a96,3,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
367c06a4-2bc1-4ea9-889e-f4b79d8c9155,1,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
367c06a4-2bc1-4ea9-889e-f4b79d8c9155,2,1512,SkyView 2-Person Tent,1,329.99,329.99,0.0,28.87
e6cca865-ea90-4901-9815-9ed60db30efc,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
e6cca865-ea90-4901-9815-9ed60db30efc,2,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
92327817-8835-46be-b61e-1e00d749b901,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
92327817-8835-46be-b61e-1e00d749b901,2,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
be7ba0f1-1147-4322-aa2b-7861db75c718,1,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
be7ba0f1-1147-4322-aa2b-7861db75c718,2,1511,Alpine Explorer Tent,3,449.99,1349.97,0.0,118.12
be7ba0f1-1147-4322-aa2b-7861db75c718,3,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
d14b78c3-4626-4bfd-9d5e-cba50afce0ce,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
d14b78c3-4626-4bfd-9d5e-cba50afce0ce,2,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
d14b78c3-4626-4bfd-9d5e-cba50afce0ce,3,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
2f6b4cdf-6ffe-48b6-853b-6164c25926df,1,1542,TrailWalker Hiking Shoes,3,129.99,389.97,0.0,34.12
2f6b4cdf-6ffe-48b6-853b-6164c25926df,2,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
2f6b4cdf-6ffe-48b6-853b-6164c25926df,3,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
2f6b4cdf-6ffe-48b6-853b-6164c25926df,4,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
c5f12e6b-98c2-4fd7-9c9b-665caa95be71,1,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
c5f12e6b-98c2-4fd7-9c9b-665caa95be71,2,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
c0e5d491-0471-4fa8-ac23-6921b5fdc762,1,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
5ab9da47-09d1-475c-81b4-7047ad52336d,1,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
5ab9da47-09d1-475c-81b4-7047ad52336d,2,1563,CompactCook Camping Stove,3,94.99,284.97,0.0,24.93
5ab9da47-09d1-475c-81b4-7047ad52336d,3,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
47876133-25ef-4fd5-b0ff-a994f38edd0a,1,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
47876133-25ef-4fd5-b0ff-a994f38edd0a,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
47876133-25ef-4fd5-b0ff-a994f38edd0a,3,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
47876133-25ef-4fd5-b0ff-a994f38edd0a,4,1572,MountainDream Sleeping Bag,1,289.99,289.99,0.0,25.37
abc6b5ed-941a-42e8-a7a2-c9e36821633b,1,1553,Adventure Dining Table,3,149.99,449.97,0.0,39.37
abc6b5ed-941a-42e8-a7a2-c9e36821633b,2,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
5e9874c9-47d6-4239-ae4c-03f9547a07b7,1,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
5e9874c9-47d6-4239-ae4c-03f9547a07b7,2,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
72c72fbf-b0c6-4f18-99d5-5bb558d7702b,1,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
72c72fbf-b0c6-4f18-99d5-5bb558d7702b,2,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
72c72fbf-b0c6-4f18-99d5-5bb558d7702b,3,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
bce0430d-db68-47c7-a10c-102dbcca6ec4,1,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
bce0430d-db68-47c7-a10c-102dbcca6ec4,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
bce0430d-db68-47c7-a10c-102dbcca6ec4,3,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
2df78b41-638f-476a-aa47-2ae5df84015d,1,1552,TrekMaster Camping Chair,3,74.99,224.97,0.0,19.68
2df78b41-638f-476a-aa47-2ae5df84015d,2,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
2df78b41-638f-476a-aa47-2ae5df84015d,3,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
280c372c-b79c-43df-82f5-dd3b847afcb8,1,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
280c372c-b79c-43df-82f5-dd3b847afcb8,2,1522,SummitClimber Backpack,2,219.99,439.98,0.0,38.5
280c372c-b79c-43df-82f5-dd3b847afcb8,3,1563,CompactCook Camping Stove,2,94.99,189.98,0.0,16.62
280c372c-b79c-43df-82f5-dd3b847afcb8,4,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
0ee39133-0a7e-4637-a342-467707e8d0c1,1,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
0ee39133-0a7e-4637-a342-467707e8d0c1,2,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
0ee39133-0a7e-4637-a342-467707e8d0c1,3,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
0ee39133-0a7e-4637-a342-467707e8d0c1,4,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
dd8ce01a-62df-4a44-b265-51777ca341f4,1,1531,Summit Breeze Jacket,3,149.99,449.97,0.0,39.37
dd8ce01a-62df-4a44-b265-51777ca341f4,2,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
dd8ce01a-62df-4a44-b265-51777ca341f4,3,1531,Summit Breeze Jacket,1,149.99,149.99,0.0,13.12
dd8ce01a-62df-4a44-b265-51777ca341f4,4,1532,TrailBlaze Hiking Pants,3,89.99,269.97,0.0,23.62
5c01dfdd-916f-4fc1-9999-8c1d2f3b3b46,1,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
5c01dfdd-916f-4fc1-9999-8c1d2f3b3b46,2,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
5c01dfdd-916f-4fc1-9999-8c1d2f3b3b46,3,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
5c01dfdd-916f-4fc1-9999-8c1d2f3b3b46,4,1521,Adventurer Pro Backpack,2,189.99,379.98,0.0,33.25
ce8aeb5b-8260-4c4e-bed4-378f0739e3c5,1,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
ce8aeb5b-8260-4c4e-bed4-378f0739e3c5,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
ce8aeb5b-8260-4c4e-bed4-378f0739e3c5,3,1562,PowerBurner Camping Stove,3,189.99,569.97,0.0,49.87
42905607-ab95-4f38-a2d9-ffe1c5c972a0,1,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
42905607-ab95-4f38-a2d9-ffe1c5c972a0,2,1543,TrekStar Hiking Sandals,3,89.99,269.97,0.0,23.62
ff0ab555-b039-4f69-8199-faa091d81895,1,1553,Adventure Dining Table,2,149.99,299.98,0.0,26.25
01beb602-09f4-4db5-8c92-f482b64cfeda,1,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
01beb602-09f4-4db5-8c92-f482b64cfeda,2,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
a9b95994-1720-469e-82ac-6e6f0175e159,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
02063e82-cf58-4a02-8d03-f07ecf62f8c1,1,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
02063e82-cf58-4a02-8d03-f07ecf62f8c1,2,1543,TrekStar Hiking Sandals,1,89.99,89.99,0.0,7.87
02063e82-cf58-4a02-8d03-f07ecf62f8c1,3,1533,RainGuard Hiking Jacket,3,169.99,509.97,0.0,44.62
dd8ed806-8efc-447b-9429-67c1cb8c7a95,1,1511,Alpine Explorer Tent,2,449.99,899.98,0.0,78.75
dd8ed806-8efc-447b-9429-67c1cb8c7a95,2,1563,CompactCook Camping Stove,1,94.99,94.99,0.0,8.31
dd8ed806-8efc-447b-9429-67c1cb8c7a95,3,1571,CozyNights Sleeping Bag,1,159.99,159.99,0.0,14.0
9b8c3f33-3908-495b-a4ac-158d2d8172f6,1,1533,RainGuard Hiking Jacket,2,169.99,339.98,0.0,29.75
9b8c3f33-3908-495b-a4ac-158d2d8172f6,2,1532,TrailBlaze Hiking Pants,2,89.99,179.98,0.0,15.75
4f934883-2e99-4f0a-be16-6710972ab480,1,1523,TrailLite Daypack,1,79.99,79.99,0.0,7.0
4f934883-2e99-4f0a-be16-6710972ab480,2,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
4f934883-2e99-4f0a-be16-6710972ab480,3,1553,Adventure Dining Table,1,149.99,149.99,0.0,13.12
4be2d988-d3e5-407f-bf25-6652de82cd2d,1,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
4be2d988-d3e5-407f-bf25-6652de82cd2d,2,1511,Alpine Explorer Tent,1,449.99,449.99,0.0,39.37
4be2d988-d3e5-407f-bf25-6652de82cd2d,3,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
4be2d988-d3e5-407f-bf25-6652de82cd2d,4,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
87725db0-0696-40c6-97e5-d6920ff5a7d6,1,1531,Summit Breeze Jacket,2,149.99,299.98,0.0,26.25
320d0c88-43fb-487d-b454-d5e56f50edce,1,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
320d0c88-43fb-487d-b454-d5e56f50edce,2,1533,RainGuard Hiking Jacket,1,169.99,169.99,0.0,14.87
320d0c88-43fb-487d-b454-d5e56f50edce,3,1571,CozyNights Sleeping Bag,3,159.99,479.97,0.0,42.0
320d0c88-43fb-487d-b454-d5e56f50edce,4,1542,TrailWalker Hiking Shoes,2,129.99,259.98,0.0,22.75
7109b6d8-d534-4ff4-8037-5b612bf0ff97,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
7109b6d8-d534-4ff4-8037-5b612bf0ff97,2,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
71f7a58b-8f88-4993-8445-c28f6640f0b6,1,1542,TrailWalker Hiking Shoes,1,129.99,129.99,0.0,11.37
f553882f-c171-4b0b-b447-99c0091f846d,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
8dd1503a-c5d0-4016-9cd0-9df6dac8d2a9,1,1541,TrekReady Hiking Boots,1,179.99,179.99,0.0,15.75
8dd1503a-c5d0-4016-9cd0-9df6dac8d2a9,2,1522,SummitClimber Backpack,3,219.99,659.97,0.0,57.75
09efcefc-1e39-4bbc-b322-2333d46f285c,1,1562,PowerBurner Camping Stove,3,189.99,569.97,0.0,49.87
09efcefc-1e39-4bbc-b322-2333d46f285c,2,1523,TrailLite Daypack,2,79.99,159.98,0.0,14.0
09efcefc-1e39-4bbc-b322-2333d46f285c,3,1512,SkyView 2-Person Tent,2,329.99,659.98,0.0,57.75
09efcefc-1e39-4bbc-b322-2333d46f285c,4,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
d72080d1-87ce-4d9e-8b5d-54d43fa80484,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
d72080d1-87ce-4d9e-8b5d-54d43fa80484,2,1532,TrailBlaze Hiking Pants,1,89.99,89.99,0.0,7.87
d72080d1-87ce-4d9e-8b5d-54d43fa80484,3,1541,TrekReady Hiking Boots,3,179.99,539.97,0.0,47.25
8c4efa68-b309-47a3-bf8f-8af292b8baaf,1,1522,SummitClimber Backpack,1,219.99,219.99,0.0,19.25
ba66d1df-2e89-4176-87ae-e4cda981fab3,1,1523,TrailLite Daypack,3,79.99,239.97,0.0,21.0
ba66d1df-2e89-4176-87ae-e4cda981fab3,2,1512,SkyView 2-Person Tent,3,329.99,989.97,0.0,86.62
ba66d1df-2e89-4176-87ae-e4cda981fab3,3,1521,Adventurer Pro Backpack,1,189.99,189.99,0.0,16.62
3a3f0b18-c501-4dac-a2f5-f616e60d5752,1,1543,TrekStar Hiking Sandals,2,89.99,179.98,0.0,15.75
3a3f0b18-c501-4dac-a2f5-f616e60d5752,2,1541,TrekReady Hiking Boots,2,179.99,359.98,0.0,31.5
